puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
0,./mnist_nonograms\mnist_puzzle_0.json,15,26,3.9503448009490967,5,True,./classic_stimulated_defined_Images\puzzle_0_comparison.png,./classic_stimulated_defined_JSONs\puzzle_0_refined.json
1,./mnist_nonograms\mnist_puzzle_1.json,7,5,1.0426146984100342,1,True,./classic_stimulated_defined_Images\puzzle_1_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1_refined.json
1008,./mnist_nonograms\mnist_puzzle_1008.json,2,74,15.781087160110474,15,True,./classic_stimulated_defined_Images\puzzle_1008_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1008_refined.json
1010,./mnist_nonograms\mnist_puzzle_1010.json,5,10,2.038593053817749,5,True,./classic_stimulated_defined_Images\puzzle_1010_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1010_refined.json
1011,./mnist_nonograms\mnist_puzzle_1011.json,2,6,1.8167610168457031,5,True,./classic_stimulated_defined_Images\puzzle_1011_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1011_refined.json
1015,./mnist_nonograms\mnist_puzzle_1015.json,2,2,0.21279406547546387,1,True,./classic_stimulated_defined_Images\puzzle_1015_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1015_refined.json
1016,./mnist_nonograms\mnist_puzzle_1016.json,2,100,14.051277160644531,19,False,./classic_stimulated_defined_Images\puzzle_1016_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1016_refined.json
1017,./mnist_nonograms\mnist_puzzle_1017.json,2,2,0.28426241874694824,1,True,./classic_stimulated_defined_Images\puzzle_1017_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1017_refined.json
1018,./mnist_nonograms\mnist_puzzle_1018.json,2,29,4.339776515960693,10,True,./classic_stimulated_defined_Images\puzzle_1018_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1018_refined.json
102,./mnist_nonograms\mnist_puzzle_102.json,5,12,3.266859292984009,5,True,./classic_stimulated_defined_Images\puzzle_102_comparison.png,./classic_stimulated_defined_JSONs\puzzle_102_refined.json
1020,./mnist_nonograms\mnist_puzzle_1020.json,2,49,3.22003173828125,11,True,./classic_stimulated_defined_Images\puzzle_1020_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1020_refined.json
1021,./mnist_nonograms\mnist_puzzle_1021.json,8,24,1.0757653713226318,3,True,./classic_stimulated_defined_Images\puzzle_1021_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1021_refined.json
1024,./mnist_nonograms\mnist_puzzle_1024.json,2,2,0.5127546787261963,1,True,./classic_stimulated_defined_Images\puzzle_1024_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1024_refined.json
1026,./mnist_nonograms\mnist_puzzle_1026.json,1000,100,29.941092252731323,26,False,./classic_stimulated_defined_Images\puzzle_1026_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1026_refined.json
103,./mnist_nonograms\mnist_puzzle_103.json,2,2,0.7097554206848145,1,True,./classic_stimulated_defined_Images\puzzle_103_comparison.png,./classic_stimulated_defined_JSONs\puzzle_103_refined.json
1031,./mnist_nonograms\mnist_puzzle_1031.json,7,23,3.530590534210205,7,True,./classic_stimulated_defined_Images\puzzle_1031_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1031_refined.json
1033,./mnist_nonograms\mnist_puzzle_1033.json,6,25,1.057110071182251,5,True,./classic_stimulated_defined_Images\puzzle_1033_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1033_refined.json
1037,./mnist_nonograms\mnist_puzzle_1037.json,2,7,1.339533805847168,4,True,./classic_stimulated_defined_Images\puzzle_1037_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1037_refined.json
1038,./mnist_nonograms\mnist_puzzle_1038.json,2,6,0.24091863632202148,1,True,./classic_stimulated_defined_Images\puzzle_1038_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1038_refined.json
104,./mnist_nonograms\mnist_puzzle_104.json,2,18,2.503427505493164,4,True,./classic_stimulated_defined_Images\puzzle_104_comparison.png,./classic_stimulated_defined_JSONs\puzzle_104_refined.json
1040,./mnist_nonograms\mnist_puzzle_1040.json,6,38,8.838173866271973,13,True,./classic_stimulated_defined_Images\puzzle_1040_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1040_refined.json
