puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
0,./mnist_nonograms\mnist_puzzle_0.json,15,5,0.7814655303955078,3,True,./Greedy_weighted_refined_images\puzzle_0_comparison.png,./Greedy_weighted_refined_jsons\puzzle_0_refined.json
1,./mnist_nonograms\mnist_puzzle_1.json,7,4,0.34384775161743164,2,True,./Greedy_weighted_refined_images\puzzle_1_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1_refined.json
1008,./mnist_nonograms\mnist_puzzle_1008.json,2,2,0.25005650520324707,1,True,./Greedy_weighted_refined_images\puzzle_1008_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1008_refined.json
1010,./mnist_nonograms\mnist_puzzle_1010.json,5,7,0.6764912605285645,2,True,./Greedy_weighted_refined_images\puzzle_1010_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1010_refined.json
1011,./mnist_nonograms\mnist_puzzle_1011.json,2,3,0.8330662250518799,1,True,./Greedy_weighted_refined_images\puzzle_1011_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1011_refined.json
1015,./mnist_nonograms\mnist_puzzle_1015.json,2,2,0.09586930274963379,1,True,./Greedy_weighted_refined_images\puzzle_1015_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1015_refined.json
1016,./mnist_nonograms\mnist_puzzle_1016.json,2,2,0.09315609931945801,1,True,./Greedy_weighted_refined_images\puzzle_1016_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1016_refined.json
1017,./mnist_nonograms\mnist_puzzle_1017.json,2,2,0.10732316970825195,1,True,./Greedy_weighted_refined_images\puzzle_1017_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1017_refined.json
1018,./mnist_nonograms\mnist_puzzle_1018.json,2,2,0.18891620635986328,1,True,./Greedy_weighted_refined_images\puzzle_1018_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1018_refined.json
102,./mnist_nonograms\mnist_puzzle_102.json,5,9,1.9403281211853027,2,True,./Greedy_weighted_refined_images\puzzle_102_comparison.png,./Greedy_weighted_refined_jsons\puzzle_102_refined.json
1020,./mnist_nonograms\mnist_puzzle_1020.json,2,2,0.07860732078552246,1,True,./Greedy_weighted_refined_images\puzzle_1020_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1020_refined.json
1021,./mnist_nonograms\mnist_puzzle_1021.json,8,2,0.07245540618896484,1,True,./Greedy_weighted_refined_images\puzzle_1021_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1021_refined.json
1024,./mnist_nonograms\mnist_puzzle_1024.json,2,4,0.5030102729797363,1,True,./Greedy_weighted_refined_images\puzzle_1024_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1024_refined.json
1026,./mnist_nonograms\mnist_puzzle_1026.json,1000,19,5.836770296096802,4,True,./Greedy_weighted_refined_images\puzzle_1026_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1026_refined.json
103,./mnist_nonograms\mnist_puzzle_103.json,2,2,0.3127617835998535,1,True,./Greedy_weighted_refined_images\puzzle_103_comparison.png,./Greedy_weighted_refined_jsons\puzzle_103_refined.json
1031,./mnist_nonograms\mnist_puzzle_1031.json,7,5,0.49416399002075195,2,True,./Greedy_weighted_refined_images\puzzle_1031_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1031_refined.json
1033,./mnist_nonograms\mnist_puzzle_1033.json,6,8,0.36673474311828613,3,True,./Greedy_weighted_refined_images\puzzle_1033_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1033_refined.json
1037,./mnist_nonograms\mnist_puzzle_1037.json,2,4,0.4293088912963867,1,True,./Greedy_weighted_refined_images\puzzle_1037_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1037_refined.json
1038,./mnist_nonograms\mnist_puzzle_1038.json,2,3,0.09226250648498535,1,True,./Greedy_weighted_refined_images\puzzle_1038_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1038_refined.json
104,./mnist_nonograms\mnist_puzzle_104.json,2,3,0.872753381729126,1,True,./Greedy_weighted_refined_images\puzzle_104_comparison.png,./Greedy_weighted_refined_jsons\puzzle_104_refined.json
1040,./mnist_nonograms\mnist_puzzle_1040.json,6,3,0.5651888847351074,2,True,./Greedy_weighted_refined_images\puzzle_1040_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1040_refined.json
1043,./mnist_nonograms\mnist_puzzle_1043.json,2,6,0.8321938514709473,1,True,./Greedy_weighted_refined_images\puzzle_1043_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1043_refined.json
1044,./mnist_nonograms\mnist_puzzle_1044.json,2,2,0.11711454391479492,1,True,./Greedy_weighted_refined_images\puzzle_1044_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1044_refined.json
1048,./mnist_nonograms\mnist_puzzle_1048.json,2,2,0.12929725646972656,1,True,./Greedy_weighted_refined_images\puzzle_1048_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1048_refined.json
1049,./mnist_nonograms\mnist_puzzle_1049.json,2,3,0.33408641815185547,1,True,./Greedy_weighted_refined_images\puzzle_1049_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1049_refined.json
105,./mnist_nonograms\mnist_puzzle_105.json,2,2,0.15090060234069824,1,True,./Greedy_weighted_refined_images\puzzle_105_comparison.png,./Greedy_weighted_refined_jsons\puzzle_105_refined.json
1053,./mnist_nonograms\mnist_puzzle_1053.json,2,2,0.1968705654144287,1,True,./Greedy_weighted_refined_images\puzzle_1053_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1053_refined.json
1054,./mnist_nonograms\mnist_puzzle_1054.json,25,11,2.164318084716797,6,True,./Greedy_weighted_refined_images\puzzle_1054_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1054_refined.json
1056,./mnist_nonograms\mnist_puzzle_1056.json,2,3,0.2177259922027588,1,True,./Greedy_weighted_refined_images\puzzle_1056_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1056_refined.json
1057,./mnist_nonograms\mnist_puzzle_1057.json,18,25,1.3505899906158447,3,True,./Greedy_weighted_refined_images\puzzle_1057_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1057_refined.json
1058,./mnist_nonograms\mnist_puzzle_1058.json,8,50,1.9406049251556396,2,False,./Greedy_weighted_refined_images\puzzle_1058_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1058_refined.json
1060,./mnist_nonograms\mnist_puzzle_1060.json,4,3,0.27234768867492676,2,True,./Greedy_weighted_refined_images\puzzle_1060_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1060_refined.json
1062,./mnist_nonograms\mnist_puzzle_1062.json,2,4,0.8433289527893066,1,True,./Greedy_weighted_refined_images\puzzle_1062_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1062_refined.json
1073,./mnist_nonograms\mnist_puzzle_1073.json,2,3,0.42151784896850586,1,True,./Greedy_weighted_refined_images\puzzle_1073_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1073_refined.json
1074,./mnist_nonograms\mnist_puzzle_1074.json,14,6,1.205643653869629,3,True,./Greedy_weighted_refined_images\puzzle_1074_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1074_refined.json
1075,./mnist_nonograms\mnist_puzzle_1075.json,8,7,0.5977106094360352,2,True,./Greedy_weighted_refined_images\puzzle_1075_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1075_refined.json
1077,./mnist_nonograms\mnist_puzzle_1077.json,6,7,0.6336841583251953,3,True,./Greedy_weighted_refined_images\puzzle_1077_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1077_refined.json
1078,./mnist_nonograms\mnist_puzzle_1078.json,2,2,0.2539095878601074,1,True,./Greedy_weighted_refined_images\puzzle_1078_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1078_refined.json
1080,./mnist_nonograms\mnist_puzzle_1080.json,5,4,1.5295143127441406,1,True,./Greedy_weighted_refined_images\puzzle_1080_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1080_refined.json
1085,./mnist_nonograms\mnist_puzzle_1085.json,54,16,3.157536029815674,6,True,./Greedy_weighted_refined_images\puzzle_1085_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1085_refined.json
1088,./mnist_nonograms\mnist_puzzle_1088.json,20,8,1.549767255783081,4,True,./Greedy_weighted_refined_images\puzzle_1088_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1088_refined.json
1089,./mnist_nonograms\mnist_puzzle_1089.json,3,4,0.32830309867858887,2,True,./Greedy_weighted_refined_images\puzzle_1089_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1089_refined.json
1091,./mnist_nonograms\mnist_puzzle_1091.json,6,3,1.0272126197814941,1,True,./Greedy_weighted_refined_images\puzzle_1091_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1091_refined.json
1093,./mnist_nonograms\mnist_puzzle_1093.json,240,50,7.943702220916748,6,False,./Greedy_weighted_refined_images\puzzle_1093_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1093_refined.json
1094,./mnist_nonograms\mnist_puzzle_1094.json,5,5,0.40714192390441895,1,True,./Greedy_weighted_refined_images\puzzle_1094_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1094_refined.json
1102,./mnist_nonograms\mnist_puzzle_1102.json,2,2,0.1080939769744873,1,True,./Greedy_weighted_refined_images\puzzle_1102_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1102_refined.json
1103,./mnist_nonograms\mnist_puzzle_1103.json,2,2,0.27590227127075195,1,True,./Greedy_weighted_refined_images\puzzle_1103_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1103_refined.json
1104,./mnist_nonograms\mnist_puzzle_1104.json,6,5,0.44509100914001465,2,True,./Greedy_weighted_refined_images\puzzle_1104_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1104_refined.json
1105,./mnist_nonograms\mnist_puzzle_1105.json,2,3,0.28868985176086426,1,True,./Greedy_weighted_refined_images\puzzle_1105_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1105_refined.json
1106,./mnist_nonograms\mnist_puzzle_1106.json,5,2,0.20459675788879395,1,True,./Greedy_weighted_refined_images\puzzle_1106_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1106_refined.json
1108,./mnist_nonograms\mnist_puzzle_1108.json,21,9,1.2097954750061035,3,True,./Greedy_weighted_refined_images\puzzle_1108_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1108_refined.json
111,./mnist_nonograms\mnist_puzzle_111.json,2,2,0.24307703971862793,1,True,./Greedy_weighted_refined_images\puzzle_111_comparison.png,./Greedy_weighted_refined_jsons\puzzle_111_refined.json
1110,./mnist_nonograms\mnist_puzzle_1110.json,3,3,0.2733936309814453,1,True,./Greedy_weighted_refined_images\puzzle_1110_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1110_refined.json
1112,./mnist_nonograms\mnist_puzzle_1112.json,2,2,0.132843017578125,1,True,./Greedy_weighted_refined_images\puzzle_1112_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1112_refined.json
1114,./mnist_nonograms\mnist_puzzle_1114.json,6,4,0.7090516090393066,3,True,./Greedy_weighted_refined_images\puzzle_1114_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1114_refined.json
1117,./mnist_nonograms\mnist_puzzle_1117.json,56,11,2.120161294937134,5,True,./Greedy_weighted_refined_images\puzzle_1117_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1117_refined.json
1120,./mnist_nonograms\mnist_puzzle_1120.json,2,4,0.3825509548187256,1,True,./Greedy_weighted_refined_images\puzzle_1120_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1120_refined.json
1123,./mnist_nonograms\mnist_puzzle_1123.json,626,11,3.8150556087493896,7,True,./Greedy_weighted_refined_images\puzzle_1123_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1123_refined.json
1124,./mnist_nonograms\mnist_puzzle_1124.json,2,2,0.14688634872436523,1,True,./Greedy_weighted_refined_images\puzzle_1124_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1124_refined.json
1126,./mnist_nonograms\mnist_puzzle_1126.json,2,3,0.10979366302490234,1,True,./Greedy_weighted_refined_images\puzzle_1126_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1126_refined.json
113,./mnist_nonograms\mnist_puzzle_113.json,4,3,0.26114487648010254,2,True,./Greedy_weighted_refined_images\puzzle_113_comparison.png,./Greedy_weighted_refined_jsons\puzzle_113_refined.json
1131,./mnist_nonograms\mnist_puzzle_1131.json,2,3,0.6017260551452637,1,True,./Greedy_weighted_refined_images\puzzle_1131_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1131_refined.json
1135,./mnist_nonograms\mnist_puzzle_1135.json,8,12,3.0901098251342773,3,True,./Greedy_weighted_refined_images\puzzle_1135_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1135_refined.json
1139,./mnist_nonograms\mnist_puzzle_1139.json,1000,8,2.6569576263427734,5,True,./Greedy_weighted_refined_images\puzzle_1139_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1139_refined.json
114,./mnist_nonograms\mnist_puzzle_114.json,1000,12,8.296056747436523,4,True,./Greedy_weighted_refined_images\puzzle_114_comparison.png,./Greedy_weighted_refined_jsons\puzzle_114_refined.json
1140,./mnist_nonograms\mnist_puzzle_1140.json,5,2,0.2594332695007324,1,True,./Greedy_weighted_refined_images\puzzle_1140_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1140_refined.json
1141,./mnist_nonograms\mnist_puzzle_1141.json,2,8,1.572244644165039,1,True,./Greedy_weighted_refined_images\puzzle_1141_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1141_refined.json
1144,./mnist_nonograms\mnist_puzzle_1144.json,2,2,0.37639355659484863,1,True,./Greedy_weighted_refined_images\puzzle_1144_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1144_refined.json
1145,./mnist_nonograms\mnist_puzzle_1145.json,3,6,0.6332659721374512,2,True,./Greedy_weighted_refined_images\puzzle_1145_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1145_refined.json
1151,./mnist_nonograms\mnist_puzzle_1151.json,92,7,1.5317935943603516,5,True,./Greedy_weighted_refined_images\puzzle_1151_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1151_refined.json
1152,./mnist_nonograms\mnist_puzzle_1152.json,2,2,0.20367884635925293,1,True,./Greedy_weighted_refined_images\puzzle_1152_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1152_refined.json
1153,./mnist_nonograms\mnist_puzzle_1153.json,384,7,1.5616686344146729,4,True,./Greedy_weighted_refined_images\puzzle_1153_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1153_refined.json
1154,./mnist_nonograms\mnist_puzzle_1154.json,2,2,0.2551262378692627,1,True,./Greedy_weighted_refined_images\puzzle_1154_comparison.png,./Greedy_weighted_refined_jsons\puzzle_1154_refined.json
