puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
0,./mnist_nonograms\mnist_puzzle_0.json,4,3,3.457810878753662,1,True,./mip_refined_images\puzzle_0_comparison.png,./mip_refined_jsons\puzzle_0_mip_refined.json
1,./mnist_nonograms\mnist_puzzle_1.json,2,2,3.0502798557281494,1,True,./mip_refined_images\puzzle_1_comparison.png,./mip_refined_jsons\puzzle_1_mip_refined.json
1009,./mnist_nonograms\mnist_puzzle_1009.json,4,2,2.9278337955474854,1,True,./mip_refined_images\puzzle_1009_comparison.png,./mip_refined_jsons\puzzle_1009_mip_refined.json
1010,./mnist_nonograms\mnist_puzzle_1010.json,2,2,3.7280261516571045,1,True,./mip_refined_images\puzzle_1010_comparison.png,./mip_refined_jsons\puzzle_1010_mip_refined.json
1016,./mnist_nonograms\mnist_puzzle_1016.json,2,2,3.3066794872283936,1,True,./mip_refined_images\puzzle_1016_comparison.png,./mip_refined_jsons\puzzle_1016_mip_refined.json
1018,./mnist_nonograms\mnist_puzzle_1018.json,2,2,3.0065979957580566,1,True,./mip_refined_images\puzzle_1018_comparison.png,./mip_refined_jsons\puzzle_1018_mip_refined.json
1023,./mnist_nonograms\mnist_puzzle_1023.json,2,2,4.275442600250244,1,True,./mip_refined_images\puzzle_1023_comparison.png,./mip_refined_jsons\puzzle_1023_mip_refined.json
1027,./mnist_nonograms\mnist_puzzle_1027.json,2,2,3.485515832901001,1,True,./mip_refined_images\puzzle_1027_comparison.png,./mip_refined_jsons\puzzle_1027_mip_refined.json
103,./mnist_nonograms\mnist_puzzle_103.json,2,2,3.2432150840759277,1,True,./mip_refined_images\puzzle_103_comparison.png,./mip_refined_jsons\puzzle_103_mip_refined.json
1030,./mnist_nonograms\mnist_puzzle_1030.json,2,2,3.43339467048645,1,True,./mip_refined_images\puzzle_1030_comparison.png,./mip_refined_jsons\puzzle_1030_mip_refined.json
1038,./mnist_nonograms\mnist_puzzle_1038.json,2,2,3.8303236961364746,1,True,./mip_refined_images\puzzle_1038_comparison.png,./mip_refined_jsons\puzzle_1038_mip_refined.json
1042,./mnist_nonograms\mnist_puzzle_1042.json,2,3,3.4295477867126465,1,True,./mip_refined_images\puzzle_1042_comparison.png,./mip_refined_jsons\puzzle_1042_mip_refined.json
106,./mnist_nonograms\mnist_puzzle_106.json,2,2,3.850266456604004,1,True,./mip_refined_images\puzzle_106_comparison.png,./mip_refined_jsons\puzzle_106_mip_refined.json
1072,./mnist_nonograms\mnist_puzzle_1072.json,1000,200,166.1205735206604,0,False,./mip_refined_images\puzzle_1072_comparison.png,./mip_refined_jsons\puzzle_1072_mip_refined.json
1073,./mnist_nonograms\mnist_puzzle_1073.json,4,15,7.879315137863159,2,True,./mip_refined_images\puzzle_1073_comparison.png,./mip_refined_jsons\puzzle_1073_mip_refined.json
1080,./mnist_nonograms\mnist_puzzle_1080.json,2,2,3.816474437713623,1,True,./mip_refined_images\puzzle_1080_comparison.png,./mip_refined_jsons\puzzle_1080_mip_refined.json
1082,./mnist_nonograms\mnist_puzzle_1082.json,2,2,2.824516534805298,1,True,./mip_refined_images\puzzle_1082_comparison.png,./mip_refined_jsons\puzzle_1082_mip_refined.json
1101,./mnist_nonograms\mnist_puzzle_1101.json,2,2,3.7486464977264404,1,True,./mip_refined_images\puzzle_1101_comparison.png,./mip_refined_jsons\puzzle_1101_mip_refined.json
1108,./mnist_nonograms\mnist_puzzle_1108.json,3,2,3.8854262828826904,1,True,./mip_refined_images\puzzle_1108_comparison.png,./mip_refined_jsons\puzzle_1108_mip_refined.json
111,./mnist_nonograms\mnist_puzzle_111.json,2,2,3.5241751670837402,1,True,./mip_refined_images\puzzle_111_comparison.png,./mip_refined_jsons\puzzle_111_mip_refined.json
1117,./mnist_nonograms\mnist_puzzle_1117.json,2,2,4.00286078453064,1,True,./mip_refined_images\puzzle_1117_comparison.png,./mip_refined_jsons\puzzle_1117_mip_refined.json
1132,./mnist_nonograms\mnist_puzzle_1132.json,2,2,3.787097454071045,1,True,./mip_refined_images\puzzle_1132_comparison.png,./mip_refined_jsons\puzzle_1132_mip_refined.json
1137,./mnist_nonograms\mnist_puzzle_1137.json,2,2,3.139617443084717,1,True,./mip_refined_images\puzzle_1137_comparison.png,./mip_refined_jsons\puzzle_1137_mip_refined.json
1159,./mnist_nonograms\mnist_puzzle_1159.json,4,8,4.769272089004517,1,True,./mip_refined_images\puzzle_1159_comparison.png,./mip_refined_jsons\puzzle_1159_mip_refined.json
1164,./mnist_nonograms\mnist_puzzle_1164.json,2,2,3.293339252471924,1,True,./mip_refined_images\puzzle_1164_comparison.png,./mip_refined_jsons\puzzle_1164_mip_refined.json
1170,./mnist_nonograms\mnist_puzzle_1170.json,73,74,52.94481873512268,2,True,./mip_refined_images\puzzle_1170_comparison.png,./mip_refined_jsons\puzzle_1170_mip_refined.json
1172,./mnist_nonograms\mnist_puzzle_1172.json,3,3,3.33552885055542,1,True,./mip_refined_images\puzzle_1172_comparison.png,./mip_refined_jsons\puzzle_1172_mip_refined.json
1174,./mnist_nonograms\mnist_puzzle_1174.json,5,3,3.002474069595337,1,True,./mip_refined_images\puzzle_1174_comparison.png,./mip_refined_jsons\puzzle_1174_mip_refined.json
1177,./mnist_nonograms\mnist_puzzle_1177.json,2,2,3.5378098487854004,1,True,./mip_refined_images\puzzle_1177_comparison.png,./mip_refined_jsons\puzzle_1177_mip_refined.json
1191,./mnist_nonograms\mnist_puzzle_1191.json,2,2,3.397580862045288,1,True,./mip_refined_images\puzzle_1191_comparison.png,./mip_refined_jsons\puzzle_1191_mip_refined.json
1195,./mnist_nonograms\mnist_puzzle_1195.json,2,2,3.5795743465423584,1,True,./mip_refined_images\puzzle_1195_comparison.png,./mip_refined_jsons\puzzle_1195_mip_refined.json
1204,./mnist_nonograms\mnist_puzzle_1204.json,2,2,3.7426352500915527,1,True,./mip_refined_images\puzzle_1204_comparison.png,./mip_refined_jsons\puzzle_1204_mip_refined.json
1223,./mnist_nonograms\mnist_puzzle_1223.json,9,3,3.657393455505371,1,True,./mip_refined_images\puzzle_1223_comparison.png,./mip_refined_jsons\puzzle_1223_mip_refined.json
1227,./mnist_nonograms\mnist_puzzle_1227.json,2,2,3.8699445724487305,1,True,./mip_refined_images\puzzle_1227_comparison.png,./mip_refined_jsons\puzzle_1227_mip_refined.json
1229,./mnist_nonograms\mnist_puzzle_1229.json,2,5,4.18159294128418,1,True,./mip_refined_images\puzzle_1229_comparison.png,./mip_refined_jsons\puzzle_1229_mip_refined.json
1236,./mnist_nonograms\mnist_puzzle_1236.json,2,2,3.7557876110076904,1,True,./mip_refined_images\puzzle_1236_comparison.png,./mip_refined_jsons\puzzle_1236_mip_refined.json
1248,./mnist_nonograms\mnist_puzzle_1248.json,2,2,3.7557926177978516,1,True,./mip_refined_images\puzzle_1248_comparison.png,./mip_refined_jsons\puzzle_1248_mip_refined.json
1255,./mnist_nonograms\mnist_puzzle_1255.json,2,2,3.562018871307373,1,True,./mip_refined_images\puzzle_1255_comparison.png,./mip_refined_jsons\puzzle_1255_mip_refined.json
1259,./mnist_nonograms\mnist_puzzle_1259.json,6,17,8.785782098770142,2,True,./mip_refined_images\puzzle_1259_comparison.png,./mip_refined_jsons\puzzle_1259_mip_refined.json
1267,./mnist_nonograms\mnist_puzzle_1267.json,8,11,7.292084217071533,1,True,./mip_refined_images\puzzle_1267_comparison.png,./mip_refined_jsons\puzzle_1267_mip_refined.json
1276,./mnist_nonograms\mnist_puzzle_1276.json,2,2,2.9648144245147705,1,True,./mip_refined_images\puzzle_1276_comparison.png,./mip_refined_jsons\puzzle_1276_mip_refined.json
1277,./mnist_nonograms\mnist_puzzle_1277.json,8,2,3.9425909519195557,1,True,./mip_refined_images\puzzle_1277_comparison.png,./mip_refined_jsons\puzzle_1277_mip_refined.json
1283,./mnist_nonograms\mnist_puzzle_1283.json,2,2,4.320380687713623,1,True,./mip_refined_images\puzzle_1283_comparison.png,./mip_refined_jsons\puzzle_1283_mip_refined.json
1309,./mnist_nonograms\mnist_puzzle_1309.json,2,2,3.1909947395324707,1,True,./mip_refined_images\puzzle_1309_comparison.png,./mip_refined_jsons\puzzle_1309_mip_refined.json
131,./mnist_nonograms\mnist_puzzle_131.json,2,3,3.910792827606201,1,True,./mip_refined_images\puzzle_131_comparison.png,./mip_refined_jsons\puzzle_131_mip_refined.json
1339,./mnist_nonograms\mnist_puzzle_1339.json,2,2,3.3196215629577637,1,True,./mip_refined_images\puzzle_1339_comparison.png,./mip_refined_jsons\puzzle_1339_mip_refined.json
